¿Í»§,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
68,50.88851045,34.51889729,66.35581701,65.17871562,42.30230075,53.40100039,50.22997339,52.3155384,56.9295025,57.65010875,46.86400933,46.9182824,50.21512056,47.14620411,75.9297052,45.67495099,86.54895067,93.90377234,38.52492197,89.77124464,78.90881202,7.039009662,62.62099027,90.16618814,39.52041172,50.94955638,69.36415405,104.0586884,99.86347084,21.49957644,63.85070902,68.92133418,81.23179346,74.33829284,96.42328084,86.92222183,44.90071612,77.08306027,54.05354907,77.6717251,39.3683708,3.179237206,82.07699407,99.64583543,82.52968261,96.00459672,86.58979906,33.37316883,51.55208864,79.91651244,86.60927381,30.68239093,57.07141133,77.60236231,89.9468738,82.11922138,146.0550539,88.76465647,102.3739354,84.01244117,23.91856376,106.6262602,40.90425365,31.17059793,89.21157448,10.56601806,98.5956553,89.14191971,0,13.99436258,86.27382685,42.17704927,14.62307223,68.08376971,39.54257022,87.31430805,52.07697591,96.87190838,72.77904543,86.75926271,37.15905671,76.32538703,97.6762915,30.06185621,59.7138725,61.7833972,76.85933159,89.33729069,24.02379012,78.77454356,53.50666427,88.37959038,42.8675459,89.90343008,97.92876064,82.38230509,33.06737958,87.62803505,123.9303364
69,58.76247808,33.39776423,40.51307166,59.4394218,31.63741793,40.56714168,53.77321628,41.85604608,54.03082667,47.51215171,58.95059354,38.73333405,61.40382932,45.85446589,51.13436593,47.3186075,49.88459699,113.3734124,19.84615513,93.29243314,63.02741506,6.22070721,63.51180057,75.57158474,31.15257724,35.2522082,87.93142716,97.32783017,108.3896905,5.388759292,70.27992776,70.45957232,91.51520748,55.05240294,78.94101442,108.9645549,22.98761885,70.20625155,38.67694511,61.20398914,27.68074631,17.02467247,59.68268948,55.18868313,78.12438538,114.3570101,98.30884551,24.89126543,49.13652716,57.54858345,66.87963897,15.75554551,70.27753153,46.02884834,84.37487237,73.14206444,81.45609631,80.43931108,115.0938751,71.56914062,33.83725437,107.9130568,37.26800534,11.39465085,68.61133127,7.932282431,94.09376019,114.5106586,13.99436258,0,93.0855702,44.19811247,15.62145756,44.20219574,38.35180663,95.23509766,66.51666233,71.28934307,53.98609957,58.15367968,21.04763413,71.62667495,95.17593533,35.5121807,51.72983131,50.48374192,81.83378414,77.78176244,27.68777352,73.42426425,63.24155997,68.24478755,42.8624658,89.30234072,109.0735844,62.22406909,20.81949827,55.0678496,92.00345157
70,120.2406032,51.94274971,71.13980849,50.27222696,43.83714216,32.42220894,37.44430345,43.84899013,64.77886901,74.85703049,43.46192306,44.84066135,46.32940241,65.92750302,53.17971581,41.86337842,55.88947386,85.50604714,52.23547656,36.68963682,38.84423473,76.72849272,19.17523614,14.54279011,62.99010924,80.24392961,16.81885558,26.78572526,62.25511537,80.27801482,56.98864267,45.30608605,16.35721597,28.53099687,64.08123091,18.76275829,57.43788656,64.77569348,50.01135694,2.979506008,59.0626683,116.8822411,23.22268971,63.51631465,51.36037295,53.77458451,12.96422735,58.73087719,77.15417428,103.9341197,39.22703955,65.0085367,20.10968557,47.91378049,7.124986508,53.10306478,66.72993674,94.97856993,68.87053446,69.51511293,135.0665739,21.93799902,44.55121317,66.0280168,77.53996357,103.2462201,38.75637559,41.80620624,86.27382685,93.0855702,0,41.02884696,80.88888972,59.03235421,52.91304891,42.66567099,38.62917049,4.358805743,26.74795532,36.46629002,73.00923143,49.9311051,59.69978431,118.3151653,68.41665035,55.52724283,107.7282803,13.34090062,71.88793837,29.06732186,64.50378358,14.4541751,63.20723183,27.77793044,41.49099796,18.37857959,63.54777978,56.33557676,11.47098931
71,74.70114254,27.66378949,25.49173501,23.91353063,28.37730626,24.01713452,28.08095606,20.04346053,31.32786947,32.56857799,26.37271002,23.70720212,22.89359796,46.32084068,41.80373747,33.23745094,55.0800092,59.13388751,21.92243721,24.84419324,60.81350124,62.4980006,39.0199721,32.63230232,25.61271456,44.93644395,57.56629174,68.44477786,48.78579916,42.88673651,43.23175553,57.5741109,78.50113846,32.57223319,44.36976187,73.78233983,29.85789522,59.98901201,11.53035401,42.16410038,9.612388467,53.85097683,36.33972131,52.25014271,61.79330089,49.47463062,76.44193536,37.10946023,41.21425321,66.71179774,12.74852125,34.4803435,25.70267368,48.59278768,48.76359256,10.25901363,86.25695681,81.06434187,55.90360132,13.49468031,88.89442149,61.65983792,8.421869106,39.3957972,66.9444458,55.47056886,66.17425497,52.20977506,42.17704927,44.19811247,41.02884696,0,79.7524021,5.621879408,9.776917478,81.94991491,52.99755983,43.80760197,47.84588633,67.67123444,20.76245075,57.70321028,75.3618124,70.24046964,12.67692114,43.91218843,50.54586778,64.7867658,81.08046011,18.49315702,16.61633323,58.39942197,64.63396425,75.01193259,85.48006505,49.82922346,20.80103998,59.52087163,35.54507275
72,41.53433137,30.76700264,33.68810734,66.39818828,32.15791105,67.6150579,68.77338235,39.90447171,38.66935157,28.76817639,57.05692348,41.65114467,34.32475065,30.47381906,54.05009063,44.31530129,49.90570559,78.94433097,26.85375797,112.9656846,71.42261674,15.74809121,88.48687431,83.24985429,31.62322529,28.52781685,90.74801635,93.65387168,69.80338478,25.74956379,46.18138245,53.69694805,102.9324528,62.7940419,55.08569687,67.1607512,65.46998541,67.03360522,67.33827613,95.81997975,69.37284729,24.4351071,52.56091279,53.56327121,46.95160018,68.75730959,67.80597769,25.61522015,32.40653606,53.46894321,90.30270324,32.36153552,73.83577955,51.19125709,64.57278513,60.51017775,106.2053017,83.32248717,79.69375397,68.16689867,13.34362911,83.57792403,38.93509716,25.36890858,98.14949242,18.60382551,60.88416527,79.96105779,14.62307223,15.62145756,80.88888972,79.7524021,0,58.71570319,53.48347607,100.4375162,47.83385008,65.76226441,48.64018495,55.44856876,34.61847556,50.62994248,55.76273882,19.55205302,82.52797156,51.84649945,54.38852492,111.1472985,17.15908749,91.53885371,56.81971421,98.94775461,20.3104779,73.24557181,116.070717,97.98187303,50.85632766,45.81478914,118.7416186
73,72.71342924,33.41079316,30.60669601,31.00961529,21.41850075,18.20016822,32.28591146,12.4525931,21.88017604,27.28874033,24.61207451,20.98430639,31.83121977,31.39323119,32.03170736,31.83762038,50.92845808,74.7000991,19.00888082,29.21086839,65.35105207,55.19069151,36.98647541,32.62836815,21.62324766,36.82393743,34.73583863,54.23068509,59.22823117,27.40962244,54.28532647,48.42408916,85.71122346,38.0967662,46.50910903,67.41078533,21.68052347,67.45900959,8.213459897,48.01020027,11.68609405,52.16390182,45.10346207,60.91265902,64.04544909,75.19931776,77.13999651,62.73377854,34.62012981,88.6760286,14.81407957,18.87159557,30.67271639,57.47047269,47.22268865,17.5831316,71.04825054,63.95329816,68.17650998,23.41487726,58.91580185,80.60519456,11.87309711,33.40615956,85.38237432,53.69334512,53.96427698,94.67159822,68.08376971,44.20219574,59.03235421,5.621879408,58.71570319,0,7.430619635,95.4295244,33.5404438,64.37046931,41.50929845,70.26427279,25.48876204,40.69209046,67.71457373,50.47698775,16.75151598,33.07305615,42.57553591,65.88445273,51.29377517,20.05874938,18.45500957,54.3646247,41.73647214,48.25626842,79.91951778,58.84591668,18.51001552,34.70713314,44.82555604
74,65.83587845,23.97015781,19.07265268,27.34850644,18.21575694,10.84337289,25.63522331,12.13644539,23.20926314,35.02280705,17.79038253,18.11134051,22.68011947,33.41660349,27.24343361,20.07151504,54.07270181,75.58169979,18.80376473,45.50162491,40.20124502,48.29629888,19.46143044,27.67968063,23.05530529,44.38931992,39.77111816,38.56422421,51.58316132,32.41384749,51.35215528,29.32242798,71.45501605,18.46032259,31.25343487,67.9426199,21.79411489,79.89184995,13.21065548,33.67532307,21.85591319,63.90131022,26.13973845,60.40575306,45.27898873,45.8597457,68.03217844,44.69623417,25.79447958,76.11052038,20.63134469,23.23633265,34.23413014,31.90229761,50.15018853,16.53953601,78.69295725,74.32005029,58.66029638,29.49566777,76.61669705,73.44907973,1.671438276,34.43924264,53.36774903,48.69182359,52.19150119,71.24584532,39.54257022,38.35180663,52.91304891,9.776917478,53.48347607,7.430619635,0,98.22273663,39.42594072,54.38314503,39.00425047,29.76086765,22.00608886,59.40355003,39.43529308,67.92578348,25.22636302,32.60834071,55.90251826,62.8748851,49.51353849,35.29214017,21.31152988,54.60932696,33.12844317,58.95732603,80.12586674,36.65031928,13.81517613,39.15325213,56.9419706
75,68.47114258,82.35926473,68.51340022,53.88191422,52.29396056,63.01070166,65.09235245,78.53162494,61.67518419,70.76933729,48.41680286,67.29389814,61.08536313,61.71417388,32.38095186,58.65923629,38.14891175,61.07372692,52.61943784,81.99075438,33.54399431,126.8998554,35.81595152,55.90646546,87.63998605,64.90612181,32.10554762,23.64890538,25.842443,125.2247151,46.51434714,31.71049643,17.80827177,55.14361768,29.44419886,23.15705592,73.29692362,47.08688364,73.80989582,34.33698175,89.3547566,79.12537685,31.13055185,26.85297967,38.46487054,24.16612024,22.24890077,85.59427874,72.95672508,66.38954256,48.37807264,111.0341387,39.07566545,34.75283745,26.80095537,89.20165649,17.31779731,61.91633883,28.1682929,91.1735055,91.85256493,16.79640027,90.97737643,103.0333257,24.10933245,148.9676151,27.8339334,11.27037632,87.31430805,95.23509766,42.66567099,81.94991491,100.4375162,95.4295244,98.22273663,0,37.98195171,34.68679283,36.92331327,29.42634794,87.53278404,24.01075898,33.16260582,67.89129882,84.72663276,43.61826919,40.98319108,31.039145,65.78183471,67.37759398,75.48356677,36.84963995,65.71309543,26.35111598,14.1692632,30.98483958,56.69802646,35.50337755,54.63920403
76,37.62432158,27.54222554,18.23268947,18.47989599,36.88199878,22.21163896,14.48714876,33.93578104,23.56929472,27.60472807,18.46458477,13.02859121,21.41446996,26.31527927,9.19060168,23.74021129,12.55250744,41.39385248,48.90746001,57.02565539,10.37571957,67.10036917,25.73126864,46.21569316,81.80453145,29.62921907,37.86573537,27.64078747,25.29593846,60.3719318,40.80614658,4.650290575,29.70269637,16.38900726,11.55432735,39.51055101,81.42567807,45.02778796,67.8693347,37.30191565,49.69032967,58.78307246,30.30629382,20.08948615,21.61390362,14.50172063,44.57470509,32.82391163,32.66343112,69.53524902,35.86010421,36.27571073,19.01185882,25.42180634,26.3103749,54.27004814,51.42341208,51.78301777,32.81763879,48.70638352,51.67955061,33.27950858,43.48302069,82.90104248,38.69986773,95.76980256,9.549254408,36.24779814,52.07697591,66.51666233,38.62917049,52.99755983,47.83385008,33.5404438,39.42594072,37.98195171,0,30.79805504,6.191121688,6.988189075,71.42185184,10.31593665,10.44194464,42.07720796,46.88879997,1.870473883,35.7319404,49.47943393,37.5267575,42.49962403,60.59766296,26.85663995,32.31756824,24.72455482,44.46229586,27.97506794,35.6640583,1.145528931,41.76584559
77,116.320894,65.04525422,41.61627513,39.70488167,54.99914928,41.47481421,26.72978813,42.2416752,46.87734347,43.31737913,31.74293692,48.40025964,58.50714456,52.11635921,42.05457219,47.5526108,35.24776687,102.1260248,46.52254216,29.03529817,52.60243327,81.30151648,21.80510627,16.23704428,70.94937407,58.58762175,14.17124994,19.81639676,44.89202341,100.849138,68.46306252,55.80761577,18.76294865,23.71087053,53.5057852,12.01913508,82.72822272,56.89721269,73.99806887,10.41248973,55.97311236,96.89534948,15.94853482,33.7824356,38.64056777,61.3011767,5.45896855,81.38764629,72.4881738,123.5472698,32.698236,60.57188391,14.43532639,43.01478407,4.115405471,59.78277676,66.25996189,80.14086151,55.94664891,68.96952013,106.5733445,16.89071974,49.78507102,92.85550267,44.64449538,109.4564206,41.19761806,26.93252021,96.87190838,71.28934307,4.358805743,43.80760197,65.76226441,64.37046931,54.38314503,34.68679283,30.79805504,0,41.92022438,37.93807921,80.1352029,30.15257055,54.3291312,106.9215748,36.62934612,51.80720099,92.04754345,6.000608356,110.4565314,46.16414755,68.13015598,5.573336011,54.65756381,17.49405378,43.08899284,10.21006646,54.03912678,46.65912777,13.30351631
78,72.53023277,23.96744056,17.5884791,7.805730028,19.47329851,17.61582545,12.26320084,24.92671124,23.57268546,30.09293508,14.72256829,11.8029885,15.49648806,22.29299536,6.867827319,12.87789549,20.04025286,53.21891897,31.83542956,44.71765164,14.99040143,66.1478331,19.12127448,19.02569873,54.22708356,34.94045363,27.14977033,19.07990275,39.31496497,77.93189954,37.2369609,11.9176969,28.42317978,13.97618133,17.91208208,28.99637406,66.47195996,46.77762936,59.9470389,34.6180611,40.15951824,64.5060635,20.28797639,22.61236792,30.91315023,35.28037408,27.42832053,43.04456695,25.77204203,79.22418569,22.89231301,55.49380141,23.59408432,39.37777568,33.04600637,56.69253284,34.68530576,52.63687316,43.67255483,45.41178043,68.04485134,32.49217121,33.08551601,73.63119106,36.23723654,81.48952111,19.11090552,30.68154172,72.77904543,53.98609957,26.74795532,47.84588633,48.64018495,41.50929845,39.00425047,36.92331327,6.191121688,41.92022438,0,18.74857239,64.94507759,17.36168325,23.54706303,77.44522972,45.45281475,6.848414467,51.6693237,39.74311104,59.5252052,28.20316926,58.02449894,29.55504694,40.68933424,20.97929842,43.82293122,31.25836927,47.31005879,8.444539206,34.60900326
79,71.08630339,37.60052477,21.29381656,23.00604977,47.08589062,31.45355173,18.42559721,40.3443603,28.14319333,39.23070474,29.4731359,29.18571126,30.07605686,30.06670074,21.92156831,25.87729005,13.61010926,37.14953686,41.00059181,38.59280039,12.16796073,66.44670461,21.55083831,20.89706,74.13537236,31.26548659,18.76933808,17.66532807,22.47343892,61.35775032,40.61684478,14.08130384,33.68424455,23.30547248,11.09841228,30.26239996,51.87186705,48.53918183,49.06326361,29.23735288,52.03775104,89.47757175,14.58819264,24.68500562,33.71897443,14.40660154,31.67784107,41.73038337,45.00161543,72.58805012,33.01066539,73.52551776,21.94239247,37.23295619,25.62109797,42.23398852,26.12860532,78.11126958,25.50012834,62.01714679,59.4663667,20.37650357,53.19247439,56.08369169,33.38461672,102.8179967,7.710954543,16.49603027,86.75926271,58.15367968,36.46629002,67.67123444,55.44856876,70.26427279,29.76086765,29.42634794,6.988189075,37.93807921,18.74857239,0,65.850816,8.86308906,13.38713677,48.70429515,65.67646,10.51311605,31.34125276,28.05280015,57.83600547,36.5473488,68.19506693,29.16773017,49.36923781,12.0006138,26.22075301,26.65009271,63.53672333,8.592761617,32.08512884
80,50.75108886,41.40761386,53.84101832,52.3827061,34.48834823,31.90976612,45.97931112,30.29223188,35.49894583,35.20745209,46.08638693,30.97743248,34.58396148,31.44645275,58.28751001,34.12536912,71.66417329,81.52849301,12.51970524,67.97833217,87.1577719,28.23975167,38.55712646,52.63377721,8.285016462,46.55713595,86.00181092,77.14614228,109.9133386,12.52093127,43.60641892,41.64808259,81.05984779,47.34000151,64.44628393,53.91779098,13.73308569,75.09809233,19.39111951,73.85572638,24.42295884,36.99321411,49.48532092,91.03743567,66.57496439,69.50507925,92.86287858,34.52068851,25.89062369,53.70884392,39.69186993,9.741385438,42.04169434,51.43798088,62.24057681,31.05859175,95.14410165,54.86249647,68.71885541,30.80203905,48.17821627,58.53008341,25.83437481,13.18718292,85.29366157,18.48189899,57.95781719,93.98745719,37.15905671,21.04763413,73.00923143,20.76245075,34.61847556,25.48876204,22.00608886,87.53278404,71.42185184,80.1352029,64.94507759,65.850816,0,70.50002594,79.39237429,42.88109774,32.99634856,49.6722495,59.13509264,66.44103453,37.22274413,46.87036947,43.93925025,57.74768226,28.62828495,79.35758461,115.5967638,65.30560599,11.66751241,47.98352869,72.0818721
81,56.79175794,38.13678043,17.14745262,21.67200845,36.25148082,28.41837725,20.06444866,35.58478534,22.67049129,39.58426498,34.61639297,35.04713405,25.84901138,42.43023895,20.48269602,29.37927558,6.798296311,23.47961146,52.75099346,51.45644228,4.849748071,98.78379206,32.91238168,29.31666967,58.4386261,26.83463313,40.08623508,26.49400824,17.89658383,91.30005444,34.74200872,9.411893272,34.0064453,31.87760506,4.703954325,45.91142993,84.66744521,37.09832622,49.8833216,64.3228965,45.61743952,64.40404869,37.41335261,7.481385958,16.53883135,11.20546787,56.08624428,45.71946519,45.81531981,62.09392243,37.92582981,39.07897404,24.86587002,16.95134726,30.46970249,60.94827225,31.47066355,63.55917539,19.72881612,51.49464882,56.82190308,26.14855033,44.45490218,50.73732512,18.50070655,111.0750468,2.764687986,20.97405294,76.32538703,71.62667495,49.9311051,57.70321028,50.62994248,40.69209046,59.40355003,24.01075898,10.31593665,30.15257055,17.36168325,8.86308906,70.50002594,0,3.621841071,57.60887459,57.5172467,11.87670679,32.25521367,48.43546273,38.73166609,41.94270667,64.79870139,24.80272151,34.04996471,37.70009721,17.91486876,25.81073519,60.44283634,7.561427539,74.93359433
82,59.55874509,38.76198373,34.6199658,36.29742024,45.00152612,47.66072748,31.73089143,47.92190041,34.06071901,44.33781799,41.47452974,25.97033313,33.12866659,29.61820858,20.95075836,32.51484401,6.910881005,43.05441778,60.44521992,46.07034222,2.408132001,96.00660142,25.54729877,44.60061153,104.4454159,45.46348715,34.11659455,22.90537691,12.74628456,96.97316056,27.52441795,14.91560849,44.27315823,23.23960544,4.403111296,40.67389165,53.35835088,30.01774754,84.65670291,61.97100381,94.69069059,64.34810475,23.7217804,7.160451281,10.95571512,6.08031962,41.50954632,50.31617856,41.09644273,38.06526553,50.54372366,66.31612456,34.08590762,18.37874402,31.86405731,57.10842783,22.94068418,55.42456605,19.30736202,68.13781118,50.85507866,35.02872783,41.45543532,69.32432712,23.37243123,73.94746599,4.066003468,14.71302196,97.6762915,95.17593533,59.69978431,75.3618124,55.76273882,67.71457373,39.43529308,33.16260582,10.44194464,54.3291312,23.54706303,13.38713677,79.39237429,3.621841071,0,57.35604458,55.2447792,18.83597706,29.11006145,50.30299616,47.56735986,59.05540729,75.58512835,39.28508999,56.8605172,34.91571934,31.73848943,24.49958285,72.0868988,14.99438233,58.35147699
83,9.073449629,30.58913752,42.95331569,66.0308195,43.29921116,76.86059273,60.41139302,61.99856824,25.65474374,36.00778208,54.24696681,62.78268242,44.53042068,44.77624404,74.14121142,59.61940786,52.30249068,50.69661165,34.86653825,101.703976,57.44027315,45.50066829,56.49574802,96.60133641,52.24187936,30.74305954,67.22734097,89.24740693,65.21705449,48.95033583,21.46801688,43.20054048,96.13317007,62.90607622,53.80229676,65.43691192,63.55565109,53.51455772,56.07242279,125.7488029,76.37205775,45.06739157,71.38929605,47.33615603,56.07855108,59.95029782,78.60474559,10.78596643,35.57552665,17.11683857,75.69593494,41.55140959,65.08353391,32.46924702,68.24931861,70.17806823,85.1504077,47.24122742,52.25019142,56.73842543,12.32164205,89.19766062,61.74660101,53.04286871,69.07568955,45.45934248,64.03216553,59.09171154,30.06185621,35.5121807,118.3151653,70.24046964,19.55205302,50.47698775,67.92578348,67.89129882,42.07720796,106.9215748,77.44522972,48.70429515,42.88109774,57.60887459,57.35604458,0,60.57127076,41.49389694,37.2920982,83.97367545,10.57541738,60.10511819,101.7201001,66.4611602,19.40467704,65.15317288,52.66957089,101.5858255,50.16662397,66.24570407,98.68696289
84,104.2664791,38.56992006,41.69359039,41.98583374,35.73874882,28.13565526,34.78629981,27.07822739,51.95579058,50.5200759,38.87622397,37.94298342,36.04417321,55.65611208,41.79173141,48.45801854,58.53229808,72.27381194,63.1017014,28.19726323,67.12651636,69.53275363,35.94689404,29.11151529,28.79148724,69.47906905,36.69583613,63.88060597,68.23366132,69.50009742,85.56094997,49.23579746,66.19479674,45.94323511,55.61981973,65.85008684,22.64935151,102.554539,27.17187695,37.3794021,27.65043768,106.4030786,53.11044096,80.67938177,82.78182339,70.6711127,65.23931502,77.09851297,59.30319228,110.4530836,21.99754018,56.59938241,52.55340861,50.14149219,63.3546632,10.43384304,112.8278709,105.6852222,74.91816715,5.397163247,102.9436072,51.38950434,30.81998243,37.38600494,66.99689903,88.34205894,67.98048088,58.91055061,59.7138725,51.72983131,68.41665035,12.67692114,82.52797156,16.75151598,25.22636302,84.72663276,46.88879997,36.62934612,45.45281475,65.67646,32.99634856,57.5172467,55.2447792,60.57127076,0,52.1461518,96.33993013,68.63453562,68.49188767,21.88515849,9.940509347,70.70030602,67.93087675,42.19640411,105.402529,39.62310394,52.55470388,57.39149026,43.60627822
85,34.51593951,23.5952314,11.70733654,13.36250571,22.29454308,20.06016249,17.82953319,24.68171402,16.38777116,23.96514785,14.16081546,11.97505133,13.50799501,21.79812562,7.097432318,21.29764448,9.839760763,29.0494252,41.62288867,36.17886615,9.648753062,76.61607282,22.59605008,27.54489636,81.68563401,31.50346174,24.47842661,22.84921286,21.71861829,74.41462839,28.64258161,5.690390083,46.71927136,16.52517211,8.762595212,30.19481785,68.95833266,39.34750783,44.14211266,32.54824837,56.59900532,66.30765369,24.72082837,17.92173283,20.83983468,26.38244254,44.03958484,41.40862693,25.7826767,52.37526431,26.04255932,55.45967028,28.68144141,22.62620362,33.70658416,68.78572375,38.90169491,52.78171972,34.124578,56.25528849,51.96543932,33.35369118,38.93822911,87.36339718,34.37912303,79.92418766,11.13358383,21.81524143,61.7833972,50.48374192,55.52724283,43.91218843,51.84649945,33.07305615,32.60834071,43.61826919,1.870473883,51.80720099,6.848414467,10.51311605,49.6722495,11.87670679,18.83597706,41.49389694,52.1461518,0,39.54356485,35.6305901,39.36373989,52.21883881,44.42818993,27.77780427,31.77538467,25.54465699,40.16765882,27.5238733,50.06173733,3.060665265,58.54922768
86,27.72321425,27.66125481,19.55889188,45.61195669,38.62697625,48.69814898,48.37061168,42.54033118,29.67179117,31.32079681,42.12124153,38.48795431,28.39153738,38.58455253,45.31177896,24.84065064,21.65192028,14.11122544,29.34005697,61.41466407,25.47469277,71.50320436,36.42969908,64.4584945,85.14897629,27.08653048,46.80594621,71.48635696,28.45491446,70.49709267,8.470961805,21.50481212,63.52694222,56.53186524,31.53856538,45.29239144,66.65255767,19.08853426,66.05239682,82.70137549,58.57003281,94.72499753,62.54741194,21.22594296,21.84568962,21.53664388,51.87743489,37.68967326,32.29599884,21.68272873,49.88428338,54.5885782,73.66807815,8.743291927,69.26316624,54.79108265,50.47484124,20.12355224,26.12659299,67.66494598,43.4142285,72.84687373,54.65550911,94.18497638,21.29027827,87.38583892,29.64016534,53.94060024,76.85933159,81.83378414,107.7282803,50.54586778,54.38852492,42.57553591,55.90251826,40.98319108,35.7319404,92.04754345,51.6693237,31.34125276,59.13509264,32.25521367,29.11006145,37.2920982,96.33993013,39.54356485,0,94.62177598,42.9725302,78.6673866,75.9865265,59.07374306,33.99546283,53.50355113,47.92880896,47.30320351,41.45445592,40.59281325,71.91266847
87,94.30198184,45.29072753,35.02988451,38.99240733,59.93726488,37.91441415,30.64807591,40.22446955,52.04977415,46.72996737,39.51641057,43.51134077,41.88747968,52.88103264,36.47665244,32.08772271,44.09337904,89.44479189,56.02975546,45.39753017,46.91923206,91.89184283,20.23055963,29.91659996,74.80533186,75.45582592,12.59853112,14.6471684,36.35962226,101.7690436,48.71554841,54.08874054,7.131599477,25.65903014,59.38499357,9.180198466,105.4403183,82.73559418,86.34781299,19.83025996,54.92166606,100.2515224,18.20823503,45.71909935,57.96537972,57.05160729,1.838198769,58.83189537,55.22821598,111.9694744,36.23666931,77.66465353,27.33852046,68.86661798,6.282873782,78.10354198,45.75584084,113.7921985,57.68034993,59.31876766,122.6349677,17.9653982,56.98437772,65.19392718,60.76124199,93.55171882,42.53511838,24.23236284,89.33729069,77.78176244,13.34090062,64.7867658,111.1472985,65.88445273,62.8748851,31.039145,49.47943393,6.000608356,39.74311104,28.05280015,66.44103453,48.43546273,50.30299616,83.97367545,68.63453562,35.6305901,94.62177598,0,66.49257777,47.37674722,87.08438581,4.965451183,95.56911524,13.34721704,31.07531735,13.95842536,56.05837015,42.67957931,20.89703902
88,15.18999804,39.9297272,37.47110413,47.09542724,28.13757089,48.74517872,51.88141728,57.21221655,27.06165038,31.05642212,34.47907737,45.93347884,28.62305599,34.79074644,58.65986556,49.66608557,33.04483376,71.37771454,36.19363768,102.0994779,59.26946354,40.01717057,48.58479022,70.53327727,52.8213352,24.53314158,66.0133848,77.85931621,71.67548358,28.94652134,26.27666821,37.92705591,76.66785815,71.68523474,56.24638513,81.87659346,59.41620317,46.89507683,62.51207511,101.3602884,57.34169888,25.91060531,48.40987024,68.29546795,63.15953899,69.74965221,95.33108683,9.849837202,23.10093378,43.43461027,66.0168009,23.76533055,67.1089901,34.30347428,100.1248484,73.39742537,98.27308619,36.02606535,68.11913755,76.81127429,12.01356294,62.13873827,40.64280463,38.86729987,45.11911284,46.61248353,58.30490569,67.54099459,24.02379012,27.68777352,71.88793837,81.08046011,17.15908749,51.29377517,49.51353849,65.78183471,37.5267575,110.4565314,59.5252052,57.83600547,37.22274413,38.73166609,47.56735986,10.57541738,68.49188767,39.36373989,42.9725302,66.49257777,0,75.38711277,83.38475339,60.6887422,8.668789928,59.73940132,87.61074224,80.78043461,42.52760824,41.45536473,70.08857182
89,85.17431931,34.66017893,50.78089531,24.28057763,29.2630767,34.19272754,30.99712887,37.71074494,57.55011739,51.63724942,27.69803819,53.96004623,48.2167038,42.13841276,28.41231636,54.07576603,49.06673538,94.2380816,34.62708113,6.943940673,50.93213057,59.65688279,16.89046614,23.15237519,48.8673853,64.0721294,31.09571345,28.91615838,68.33945188,80.59879498,87.18934699,47.6160154,57.29412414,25.31992796,41.69060983,46.34183038,41.27897355,64.02125962,40.13958091,19.85265044,32.04423668,58.63059884,24.65398189,52.15676932,62.02684862,47.18365834,48.88248849,56.19238276,59.87712583,94.2183748,16.05954368,44.23108443,23.73250834,73.45756068,42.25641281,20.76413987,93.99262216,74.09426523,62.09007511,15.76587816,74.17392948,53.22211434,28.81573525,45.85525742,77.53456727,59.73155629,53.25400885,49.2876072,78.77454356,73.42426425,29.06732186,18.49315702,91.53885371,20.05874938,35.29214017,67.37759398,42.49962403,46.16414755,28.20316926,36.5473488,46.87036947,41.94270667,59.05540729,60.10511819,21.88515849,52.21883881,78.6673866,47.37674722,75.38711277,0,28.98925648,27.88504339,49.45512715,42.99721941,78.90217431,28.89029772,47.74718931,50.78174409,32.29959219
90,70.17117605,44.65514962,62.02377421,47.85158676,37.96669186,32.55953714,41.15859177,34.1818295,38.63960015,56.34792461,38.30563689,50.92761326,40.4028769,58.20803637,57.18000821,52.45089031,80.92326151,72.27489585,55.86605093,33.81953374,87.09602208,49.51093424,38.65777518,32.73224864,31.04519709,63.52374647,78.51917988,66.90000545,86.9623555,49.80099026,70.2180488,64.17899288,54.78033911,49.51480125,48.90029017,98.1316044,17.59634301,99.93390379,21.64901732,61.66396883,10.4277384,61.79964641,61.15977682,76.51382217,96.35469084,94.8745058,97.49941934,83.03801466,69.98344962,71.45961467,33.95010463,46.23457056,48.69690046,71.09442889,55.65175783,7.234888804,101.02471,91.24960738,109.8220052,6.740805361,94.20656613,86.3364987,24.30962604,53.08552732,119.89038,39.37877111,73.54337673,87.68491981,53.50666427,63.24155997,64.50378358,16.61633323,56.81971421,18.45500957,21.31152988,75.48356677,60.59766296,68.13015598,58.02449894,68.19506693,43.93925025,64.79870139,75.58512835,101.7201001,9.940509347,44.42818993,75.9865265,87.08438581,83.38475339,28.98925648,0,51.73299568,62.64297716,82.84772607,129.2461251,83.23659952,31.66622897,53.82540526,61.73796077
